time,pid,x,y,z
2017-05-02 14:28:12.481,PC6771,-0.0003,-0.0027,-0.012
2017-05-02 14:28:12.505,PC6771,0.0114,0.0034,0.004
2017-05-02 14:28:12.532,PC6771,0.0083,0.0016,0.0095
2017-05-02 14:28:12.557,PC6771,-0.0029,0.0091,-0.0031
2017-05-02 14:28:12.581,PC6771,-0.0115,0.0035,-0.0009
2017-05-02 14:28:12.606,PC6771,-0.0088,0.0037,0.0036
2017-05-02 14:28:12.632,PC6771,-0.0064,0.0015,0.0107
2017-05-02 14:28:12.657,PC6771,-0.0019,0.002,0.0032
2017-05-02 14:28:12.681,PC6771,-0.0091,0.0062,-0.0016
2017-05-02 14:28:12.707,PC6771,-0.0022,0.0077,-0.006
2017-05-02 14:28:12.732,PC6771,-0.008,0.0048,0.0127
2017-05-02 14:28:12.756,PC6771,-0.0026,0.0022,0.0056
2017-05-02 14:28:12.782,PC6771,-0.0035,-0.0086,-0.0227
2017-05-02 14:28:12.807,PC6771,-0.0102,0.0148,0.0157
2017-05-02 14:28:12.832,PC6771,-0.0025,0.0108,0.0176
2017-05-02 14:28:12.857,PC6771,0.0158,-0.0097,-0.0115
2017-05-02 14:28:12.881,PC6771,0.0006,0.0046,-0.0153
2017-05-02 14:28:12.907,PC6771,-0.0034,0.0063,-0.0141
2017-05-02 14:28:12.932,PC6771,0.0046,-0.0008,0.0043
2017-05-02 14:28:12.956,PC6771,0.009,-0.009,0.0045
2017-05-02 14:28:12.981,PC6771,0.006,0.0005,-0.0049
2017-05-02 14:28:13.006,PC6771,0.0001,0.0037,-0.0093
2017-05-02 14:28:13.031,PC6771,0.0024,0.0084,-0.0076
2017-05-02 14:28:13.056,PC6771,0.0036,0.0017,-0.0067
2017-05-02 14:28:13.081,PC6771,0.0097,0.0139,0.0149
2017-05-02 14:28:13.105,PC6771,0.0089,0.0103,0.0157
2017-05-02 14:28:13.132,PC6771,0.0038,-0.0019,0.0069
2017-05-02 14:28:13.156,PC6771,0.0001,-0.0095,-0.0127
2017-05-02 14:28:13.182,PC6771,-0.0081,-0.0039,-0.0013
2017-05-02 14:28:13.206,PC6771,-0.0221,-0.0173,0.0039
2017-05-02 14:28:13.232,PC6771,-0.1294,-0.0518,-0.0243
2017-05-02 14:28:13.257,PC6771,-0.1305,-0.0782,0.0161
2017-05-02 14:28:13.281,PC6771,-0.0107,-0.0462,0.0417
2017-05-02 14:28:13.307,PC6771,0.015,-0.0254,0.0671
2017-05-02 14:28:13.332,PC6771,0.0261,0.0289,0.0569
2017-05-02 14:28:13.357,PC6771,0.0373,0.0303,0.0366
2017-05-02 14:28:13.382,PC6771,0.0403,0.0182,-0.0049
2017-05-02 14:28:13.406,PC6771,0.0499,0.0202,-0.0126
2017-05-02 14:28:13.433,PC6771,0.0553,0.0501,-0.0629
2017-05-02 14:28:13.457,PC6771,-0.0509,0.027,-0.0901
2017-05-02 14:28:13.481,PC6771,-0.078,0.0577,-0.1071
2017-05-02 14:28:13.507,PC6771,0.0057,0.1608,-0.1964
2017-05-02 14:28:13.532,PC6771,0.1169,0.0853,0.1497
2017-05-02 14:28:13.556,PC6771,0.0407,0.1312,0.0693
2017-05-02 14:28:13.582,PC6771,-0.0087,0.055,0.0038
2017-05-02 14:28:13.606,PC6771,-0.0246,0.0128,0.0043
2017-05-02 14:28:13.631,PC6771,-0.0261,-0.0152,-0.0388
2017-05-02 14:28:13.657,PC6771,-0.0158,-0.0493,-0.0532
2017-05-02 14:28:13.681,PC6771,-0.0147,-0.0792,-0.0739
2017-05-02 14:28:13.707,PC6771,-0.0172,-0.0578,-0.0682
2017-05-02 14:28:13.733,PC6771,-0.0238,-0.0191,0.0147
2017-05-02 14:28:13.757,PC6771,-0.0176,0.0043,0.0487
2017-05-02 14:28:13.781,PC6771,0.0025,-0.0022,0.0699
2017-05-02 14:28:13.806,PC6771,0.0106,0.0084,0.0642
2017-05-02 14:28:13.831,PC6771,0.0243,0.0267,0.0173
2017-05-02 14:28:13.856,PC6771,0.0235,0.0301,-0.0472
2017-05-02 14:28:13.881,PC6771,-0.0245,0.0344,-0.0515
2017-05-02 14:28:13.905,PC6771,-0.022,0.0596,0.018
2017-05-02 14:28:13.931,PC6771,-0.0053,0.0299,0.0169
2017-05-02 14:28:13.956,PC6771,0.0097,0.0186,0.0124
2017-05-02 14:28:13.981,PC6771,0.0167,-0.0049,0.0013
2017-05-02 14:28:14.006,PC6771,0.0121,0.0019,-0.0074
2017-05-02 14:28:14.031,PC6771,0.0015,0.0062,-0.0127
2017-05-02 14:28:14.056,PC6771,-0.0153,-0.0098,-0.0185
2017-05-02 14:28:14.081,PC6771,-0.0141,-0.0025,-0.0225
2017-05-02 14:28:14.105,PC6771,-0.0286,-0.0001,-0.0165
2017-05-02 14:28:14.131,PC6771,-0.021,0.0336,0.0181
2017-05-02 14:28:14.156,PC6771,-0.0112,0.0307,0.0417
2017-05-02 14:28:14.181,PC6771,-0.0062,0.0188,0.0293
2017-05-02 14:28:14.206,PC6771,-0.0015,0.0122,0.051
2017-05-02 14:28:14.231,PC6771,0.0157,0.022,0.0423
2017-05-02 14:28:14.256,PC6771,0.0071,-0.021,-0.003
2017-05-02 14:28:14.281,PC6771,-0.0068,-0.0142,-0.0101
2017-05-02 14:28:14.305,PC6771,-0.0014,-0.0053,-0.0167
2017-05-02 14:28:14.331,PC6771,0.0043,-0.0003,-0.009
2017-05-02 14:28:14.356,PC6771,0.0061,-0.0031,-0.0207
2017-05-02 14:28:14.381,PC6771,0.0062,0.0088,-0.0071
2017-05-02 14:28:14.406,PC6771,0.0131,0.0092,-0.0102
2017-05-02 14:28:14.431,PC6771,0.0085,0.0133,0.0076
2017-05-02 14:28:14.457,PC6771,0.0108,-0.001,0.0039
2017-05-02 14:28:14.481,PC6771,-0.0013,-0.0111,-0.0042
2017-05-02 14:28:14.505,PC6771,-0.0024,-0.0089,-0.0093
2017-05-02 14:28:14.531,PC6771,0.0015,-0.0025,0.009
2017-05-02 14:28:14.556,PC6771,0.0033,-0.0057,-0.0059
2017-05-02 14:28:14.581,PC6771,-0.0029,-0.0009,0.0054
2017-05-02 14:28:14.607,PC6771,-0.0029,0.0005,-0.0063
2017-05-02 14:28:14.631,PC6771,-0.0105,0.0164,0.0094
2017-05-02 14:28:14.656,PC6771,-0.0034,0.0162,0.0318
2017-05-02 14:28:14.681,PC6771,-0.0068,0.0155,0.0284
2017-05-02 14:28:14.705,PC6771,-0.0415,-0.0025,0.0331
2017-05-02 14:28:14.731,PC6771,-0.0691,-0.006,0.0406
2017-05-02 14:28:14.756,PC6771,-0.0548,-0.0135,0.0492
2017-05-02 14:28:14.780,PC6771,-0.0118,-0.0005,0.031
2017-05-02 14:28:14.805,PC6771,0.029,0.0165,0.0154
2017-05-02 14:28:14.830,PC6771,0.0572,0.0281,-0.0307
2017-05-02 14:28:14.855,PC6771,0.0609,0.0388,-0.0459
2017-05-02 14:28:14.880,PC6771,0.0681,0.0419,-0.044
2017-05-02 14:28:14.905,PC6771,0.0699,0.0412,-0.0414
2017-05-02 14:28:14.929,PC6771,0.0668,0.0194,-0.0254
2017-05-02 14:28:14.955,PC6771,0.0622,0.0222,-0.004
2017-05-02 14:28:14.980,PC6771,0.0395,0.0065,-0.0149
2017-05-02 14:28:15.005,PC6771,0.013,-0.001,-0.0226
2017-05-02 14:28:15.030,PC6771,-0.013,-0.0142,-0.0229
2017-05-02 14:28:15.055,PC6771,-0.0226,-0.0252,-0.026
2017-05-02 14:28:15.080,PC6771,-0.0483,-0.02,-0.004
2017-05-02 14:28:15.105,PC6771,-0.0494,-0.0227,0.006
2017-05-02 14:28:15.129,PC6771,-0.0562,-0.0103,0.0176
2017-05-02 14:28:15.155,PC6771,-0.0611,-0.0035,0.0195
2017-05-02 14:28:15.180,PC6771,-0.0469,0.0185,0.0261
2017-05-02 14:28:15.205,PC6771,-0.0123,0.0182,0.0069999999999999
2017-05-02 14:28:15.230,PC6771,0.015,0.0235,-0.0019
2017-05-02 14:28:15.255,PC6771,0.0105,0.0291,-0.0085
2017-05-02 14:28:15.280,PC6771,0.0099,0.0309,-0.0222
2017-05-02 14:28:15.305,PC6771,0.015,0.0315,-0.0226
2017-05-02 14:28:15.329,PC6771,0.0105,0.0158,-0.031
2017-05-02 14:28:15.355,PC6771,0.0104,0.0221,-0.0187
2017-05-02 14:28:15.380,PC6771,0.0024,0.0057,-0.0116
2017-05-02 14:28:15.405,PC6771,-0.0036,0.0109,-0.0096
2017-05-02 14:28:15.430,PC6771,-0.0098,0.0043,-0.0068
2017-05-02 14:28:15.455,PC6771,-0.0132,0.0107,-0.0016
2017-05-02 14:28:15.481,PC6771,-0.0116,0.009,-0.0155
2017-05-02 14:28:15.505,PC6771,-0.012,0.0139,-0.0137
2017-05-02 14:28:15.529,PC6771,-0.0128,0.0069999999999999,-0.0189
2017-05-02 14:28:15.555,PC6771,-0.0093,0.0081,-0.01
2017-05-02 14:28:15.580,PC6771,-0.0143,0.011,-0.006
2017-05-02 14:28:15.605,PC6771,-0.0126,0.0168,-0.0069
2017-05-02 14:28:15.631,PC6771,-0.0209,0.0198,-0.0008
2017-05-02 14:28:15.655,PC6771,-0.0129,0.0208,0.0043
2017-05-02 14:28:15.680,PC6771,-0.0055,0.0204,-0.0018
2017-05-02 14:28:15.705,PC6771,-0.0114,0.0239,0.006
2017-05-02 14:28:15.729,PC6771,0.0012,0.0262,0.0126
2017-05-02 14:28:15.755,PC6771,0.0036,0.0234,0.0168
2017-05-02 14:28:15.780,PC6771,0.0013,0.0241,0.0197
2017-05-02 14:28:15.805,PC6771,0.0031,0.0135,0.0048
2017-05-02 14:28:15.830,PC6771,0.0035,0.0148,0.0037
2017-05-02 14:28:15.854,PC6771,0.0048,0.0073,0.0184
2017-05-02 14:28:15.880,PC6771,0.0019,0.0089,0.0217
2017-05-02 14:28:15.905,PC6771,0.0085,0.0012,0.0122
2017-05-02 14:28:15.929,PC6771,0.0055,0.0048,0.0028
2017-05-02 14:28:15.955,PC6771,0.005,-0.0011,-0.0102
2017-05-02 14:28:15.980,PC6771,0.0021,-0.005,-0.0073
2017-05-02 14:28:16.004,PC6771,0.008,-0.0082,-0.0069
2017-05-02 14:28:16.029,PC6771,0.0044,-0.0126,-0.0086
2017-05-02 14:28:16.054,PC6771,-0.0057,-0.0108,-0.0122
2017-05-02 14:28:16.079,PC6771,-0.0111,-0.0101,-0.0067
2017-05-02 14:28:16.105,PC6771,-0.0069999999999999,-0.0119,0.005
2017-05-02 14:28:16.129,PC6771,-0.0005,-0.0117,0.0062
2017-05-02 14:28:16.153,PC6771,-0.0097,-0.0097,-0.0105
2017-05-02 14:28:16.179,PC6771,-0.0101,-0.0074,-0.0145
2017-05-02 14:28:16.204,PC6771,-0.0079,-0.0135,-0.0198
2017-05-02 14:28:16.229,PC6771,-0.0057,-0.009,-0.0087
2017-05-02 14:28:16.254,PC6771,-0.0014,-0.0036,-0.0049
2017-05-02 14:28:16.279,PC6771,0.0006,-0.0005,-0.0095
2017-05-02 14:28:16.304,PC6771,0.0029,0.0046,-0.0109
2017-05-02 14:28:16.329,PC6771,0.0053,0.0005,-0.005
2017-05-02 14:28:16.356,PC6771,-0.0006,0.0088,0.0078
2017-05-02 14:28:16.381,PC6771,-0.0005,0.0147,0.011
2017-05-02 14:28:16.404,PC6771,0.0043,0.027,0.0287
2017-05-02 14:28:16.429,PC6771,0.0083,0.0249,0.0317
2017-05-02 14:28:16.454,PC6771,0.0068,0.0281,0.029
2017-05-02 14:28:16.479,PC6771,0.0091,0.02,0.0288
2017-05-02 14:28:16.505,PC6771,0.0088,0.0112,0.0106
2017-05-02 14:28:16.529,PC6771,0.0063,-0.0014,0.0024
2017-05-02 14:28:16.553,PC6771,0.0052,-0.0193,-0.0154
2017-05-02 14:28:16.579,PC6771,-0.0007,-0.0255,-0.0225
2017-05-02 14:28:16.604,PC6771,0.0031,-0.0182,-0.0405
2017-05-02 14:28:16.629,PC6771,0.0016,-0.0084,-0.0264
2017-05-02 14:28:16.655,PC6771,0.0068,-0.0046,-0.0012
2017-05-02 14:28:16.679,PC6771,-0.0014,0.0006,0.0066
2017-05-02 14:28:16.704,PC6771,-0.0074,0.0103,0.0046
2017-05-02 14:28:16.729,PC6771,-0.0094,0.0196,0.0104
2017-05-02 14:28:16.753,PC6771,-0.0109,0.0203,0.0059
2017-05-02 14:28:16.779,PC6771,-0.0074,0.0245,0.0168
2017-05-02 14:28:16.804,PC6771,-0.0059,0.0227,0.0266
2017-05-02 14:28:16.829,PC6771,-0.0057,0.0158,0.0191
2017-05-02 14:28:16.854,PC6771,-0.0013,0.0061,0.0137
2017-05-02 14:28:16.879,PC6771,0.0063,0.0004,0.0038
2017-05-02 14:28:16.904,PC6771,0.0123,-0.0103,-0.006
2017-05-02 14:28:16.929,PC6771,0.0016,-0.026,-0.0209
2017-05-02 14:28:16.953,PC6771,0.0023,-0.0336,-0.0114
2017-05-02 14:28:16.979,PC6771,0.0129,-0.0383,-0.0001
2017-05-02 14:28:17.004,PC6771,0.0184,-0.0356,0.0133
2017-05-02 14:28:17.028,PC6771,0.0288,-0.0336,-0.0073
2017-05-02 14:28:17.054,PC6771,0.0314,-0.0254,-0.0107
2017-05-02 14:28:17.078,PC6771,0.0435,-0.0273,-0.023
2017-05-02 14:28:17.104,PC6771,0.0353,-0.0328,-0.0161
2017-05-02 14:28:17.129,PC6771,0.0398,-0.019,-0.001
2017-05-02 14:28:17.153,PC6771,0.0238,-0.0245,0.0131
2017-05-02 14:28:17.179,PC6771,0.0322,-0.0019,0.0157
2017-05-02 14:28:17.204,PC6771,0.028,-0.0156,0.0272
2017-05-02 14:28:17.230,PC6771,0.0259,0.003,0.0293
2017-05-02 14:28:17.254,PC6771,0.0341,0.0044,0.0139
2017-05-02 14:28:17.279,PC6771,0.0265,0.0069999999999999,0.003
2017-05-02 14:28:17.303,PC6771,0.0313,0.0173,-0.0004
2017-05-02 14:28:17.329,PC6771,0.0239,0.0146,-0.0093
2017-05-02 14:28:17.353,PC6771,0.0238,0.0213,-0.009
2017-05-02 14:28:17.380,PC6771,0.0118,0.0068,-0.0195
2017-05-02 14:28:17.404,PC6771,0.0038,0.0147,-0.0115
2017-05-02 14:28:17.428,PC6771,-0.0067,0.0071,-0.0316
2017-05-02 14:28:17.454,PC6771,-0.0209,0.0157,-0.0179
2017-05-02 14:28:17.478,PC6771,-0.023,0.023,-0.015
2017-05-02 14:28:17.504,PC6771,-0.0311,0.0221,-0.0039
2017-05-02 14:28:17.529,PC6771,-0.0357,0.0274,0.0042
2017-05-02 14:28:17.553,PC6771,-0.0368,0.0207,-0.0113
2017-05-02 14:28:17.577,PC6771,-0.0457,0.0207,-0.0015
2017-05-02 14:28:17.604,PC6771,-0.038,0.0092,0.0031
2017-05-02 14:28:17.628,PC6771,-0.0404,0.0025,0.0007
2017-05-02 14:28:17.653,PC6771,-0.0367,-0.0039,-0.0077
2017-05-02 14:28:17.680,PC6771,-0.0283,0.0017,-0.0032
2017-05-02 14:28:17.703,PC6771,-0.0211,0.0019,-0.0008
2017-05-02 14:28:17.728,PC6771,-0.0203,0.0068,-0.0012
2017-05-02 14:28:17.753,PC6771,-0.0163,0.0119,0.0027
2017-05-02 14:28:17.777,PC6771,-0.011,0.0158,0.0048
2017-05-02 14:28:17.804,PC6771,-0.0066,0.0234,0.014
2017-05-02 14:28:17.829,PC6771,-0.0006,0.0258,0.0123
2017-05-02 14:28:17.853,PC6771,-0.0017,0.0272,0.0057
2017-05-02 14:28:17.878,PC6771,-0.005,0.0184,-0.0007
2017-05-02 14:28:17.903,PC6771,-0.0128,0.0152,-0.0115
2017-05-02 14:28:17.928,PC6771,-0.0129,0.0123,-0.0043
2017-05-02 14:28:17.953,PC6771,-0.0152,0.0097,0.0092
2017-05-02 14:28:17.977,PC6771,-0.0109,0.0081,0.0143
2017-05-02 14:28:18.003,PC6771,-0.0132,0.0079,0.006
2017-05-02 14:28:18.028,PC6771,-0.0079,0.0106,0.0057
